formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C9H17NO5	[M - H]-	C9H16NO5-	Fatty acids	0.995	Fatty amides	0.835	N-acyl amines	0.993	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.852	Amino acids and derivatives	0.847	Beta amino acids and derivatives	0.954	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	218.103	66	1.097	757860237374811588	757859808221982009	3907	
1	C3H9ClN2O4PS2	[M + CHO2 + H]-	C4H11ClN2O6PS2-	Alkaloids	0.138	Ornithine alkaloids	0.023	Polyamines	0.041	Organic acids and derivatives	0.937	Organic phosphoric acids and derivatives	0.262	Organic phosphoramides	0.665			Organic phosphoramides	0.665	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Alkyl chlorides; Organic phosphoramides; Organothiophosphorus compounds; Organochlorides; Alkyl halides; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	312.949	66	1.106	757860265065619554	757859808289090878	3954	
1	C2H2ClO6S	[M + CHO2 + H]-	C3H4ClO8S-	Fatty acids	0.764	Fatty Acids and Conjugates	0.501	Halogenated fatty acids	0.351	Organic acids and derivatives	0.997	Keto acids and derivatives	0.515					Keto acids and derivatives	0.515	Organic compounds; Organosulfur compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organooxygen compounds; Keto acids and derivatives; Alkyl chlorides; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acids; Organochlorides; Carbonyl compounds; Alkyl halides; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	234.933	66	1.107	757860234161973013	757859808360394051	3961	
1	C3H5O6P2	[M + CHO2 + H]-	C4H7O8P2-	Fatty acids	0.611	Fatty Acids and Conjugates	0.159	Cyclitols	0.052	Organic acids and derivatives	0.995	Organic phosphoric acids and derivatives	0.996	Phosphate esters	0.988	Alkyl phosphates	0.641	Monoalkyl phosphates	0.509	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Carbonyl compounds; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	244.961	66	1.107	757860255544544358	757859808431697224	3974	
1	C2H7N3O4S2	[M - H]-	C2H6N3O4S2-	Amino acids and Peptides	0.993	Small peptides	0.996	Aminoacids	0.997	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.976	Amino acids, peptides, and analogues	0.993	Amino acids and derivatives	0.993	Alpha amino acids	0.954	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	199.981	66	1.108	757860256744116002	757859808503000397	5067	
1	C4HNS2	[M + CHO2 + H]-	C5H3NO2S2-	Alkaloids	0.332	Fatty acyls	0.666	Oxygenated hydrocarbons	0.339	Organosulfur compounds	0.999	Isothiocyanates	0.940					Isothiocyanates	0.940	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Isothiocyanates; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Hydrocarbon derivatives; Organic nitrogen compounds; Chemical entities	172.962	67	1.110	757860258916766832	757859808641412439	4046	
1	C2H5N2OS2	[M + CHO2 + H]-	C3H7N2O3S2-	Alkaloids	0.373	Histidine alkaloids	0.247	Imidazole alkaloids	0.249	Organoheterocyclic compounds	0.619	Azacyclic compounds	0.619					Azacyclic compounds	0.619	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	182.991	67	1.110	757860223537795503	757859808712715612	4047	
1	C6H10N2O5S2	[M - H]-	C6H9N2O5S2-	Amino acids and Peptides	0.992	Small peptides	0.991	Aminoacids	0.978	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.995	Amino acids and derivatives	0.994	Alpha amino acids	0.548	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Alpha amino acids; Amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	252.996	67	1.110	757860261366241420	757859808784018785	4048	
1	C11H19N3O6S2	[M - H]-	C11H18N3O6S2-	Amino acids and Peptides	0.976	Small peptides	0.986	Tripeptides	0.988	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	1.000	Peptides	0.998	Gamma-glutamyl peptides	0.996	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl peptides; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	352.064	67	1.117	757860249378914087	757859808926625131	4099	
1	C7H11N4O4P	[M - H]-	C7H10N4O4P-	Alkaloids	0.503	Nucleosides	0.656	Purine nucleotides	0.392	Organic acids and derivatives	0.987	Organic phosphoric acids and derivatives	0.990	Phosphate esters	0.944	Alkyl phosphates	0.880	Monoalkyl phosphates	0.847	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	245.043	67	1.120	757860262741973852	757859809002122608	4107	
1	C10H8N2O7	[M + Cl]-	C10H8ClN2O7-	Carbohydrates	0.638	Nucleosides	0.210	Pyridine alkaloids	0.159	Benzenoids	0.564	Benzene and substituted derivatives	0.748	Nitrobenzenes	0.869			Nitrobenzenes	0.869	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Vinylogous acids; Organic oxides; C-nitro compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	303.002	67	1.122	757860269423503558	757859809073425781	4128	
1	C7H13N3O9P	[M - H]-	C7H12N3O9P-	Carbohydrates	0.999	Nucleosides	0.988	Pyrimidine nucleotides	0.877	Nucleosides, nucleotides, and analogues	0.658	Pyrimidine nucleotides	0.292	Pyrimidine ribonucleotides	0.226	Pyrimidine ribonucleoside monophosphates	0.529	Pyrimidine ribonucleoside monophosphates	0.529	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Diazines; Pentoses; Monosaccharides; Monosaccharide phosphates; Pyrimidine ribonucleoside monophosphates; Secondary alcohols; Glycosyl compounds; Hydropyrimidines; Glycosylamines; Pentose phosphates; Polyols; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	313.030	68	1.126	757860264621023114	757859809148923258	4139	
1	C6H12O4	[M - H]-	C6H11O4-	Fatty acids	0.992	Fatty Acids and Conjugates	0.649	Hydroxy fatty acids	0.749	Lipids and lipid-like molecules	0.907	Fatty Acyls	0.943	Fatty acid esters	0.732			Fatty acid esters	0.732	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	147.066	70	1.161	757860247432755788	757859809291529604	4536	
1	C4H11O6P	[M - H]-	C4H10O6P-	Fatty acids	0.885	Glycerophospholipids	0.469	Glycerophosphates	0.404	Lipids and lipid-like molecules	0.301	Glycerophospholipids	0.836	Glycerophosphates	0.786			Glycerophosphates	0.786	Organic compounds; Glycerophospholipids; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	185.022	70	1.167	757860234531071978	757859809371221385	4184	
1	C4H2Cl4NO2PS	[M - H]-	C4HCl4NO2PS-	Alkaloids	0.078	Small peptides	0.032	Aminoacids	0.065	Organic acids and derivatives	0.542	Organic phosphoric acids and derivatives	0.518					Organic phosphoric acids and derivatives	0.518	Organic compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organic phosphoric acids and derivatives; Organochlorides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.822	72	1.202	757860261986998702	757859809589325208	4432	
1	C4H10N3O3S	[M - H]-	C4H9N3O3S-	Amino acids and Peptides	0.935	Small peptides	0.897	Aminoacids	0.873	Organosulfur compounds	0.980	Sulfenyl compounds	0.510					Sulfenyl compounds	0.510	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	179.038	74	1.236	757860237358034348	757859809736125858	4523	
1	C5H8O6	[M - H2O - H]-	C5H5O5-	Fatty acids	0.981	Fatty Acids and Conjugates	0.974	Dicarboxylic acids	0.745	Organic acids and derivatives	0.998	Hydroxy acids and derivatives	0.771	Alpha hydroxy acids and derivatives	0.712			Alpha hydroxy acids and derivatives	0.712	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	145.014	76	1.274	757860222858317803	757859809954229681	4590	
1	C3H7N2O5PSSe	[M - H]-	C3H6N2O5PSSe-	Amino acids and Peptides	0.856	Small peptides	0.846	Aminoacids	0.788	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.643	Primary amines	0.599	Monoalkylamines	0.621	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Monoalkylamines; Organometalloid compounds; Amines; Primary amines; Organoselenium compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	286.896	79	1.312	757860248703630711	757859810092641723	4645	
1	C6H6Cl3N2O4PS	[M - H]-	C6H5Cl3N2O4PS-	Alkaloids	0.311	Proline alkaloids	0.012	Pyrrole alkaloids	0.012	Benzenoids	0.976	Benzene and substituted derivatives	0.976	Halobenzenes	0.965	Chlorobenzenes	0.959	Chlorobenzenes	0.959	Organic compounds; Organosulfur compounds; Halobenzenes; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	336.879	79	1.313	757860264323227372	757859810163944896	4651	
1	C3H7N2O3PS2	[M - H]-	C3H6N2O3PS2-	Amino acids and Peptides	0.727	Small peptides	0.359	Aminoacids	0.237	Organosulfur compounds	0.850	Sulfenyl compounds	0.586					Sulfenyl compounds	0.586	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Monoalkylamines; Amines; Primary amines; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	212.958	79	1.315	757860246182852564	757859810239442373	4665	
1	C2H5Cl2O5PS	[M + H2O - H]-	C2H6Cl2O6PS-	Fatty acids	0.548	Fatty Acids and Conjugates	0.042	Halogenated fatty acids	0.137	Organic acids and derivatives	0.989	Organic phosphoric acids and derivatives	0.581					Organic phosphoric acids and derivatives	0.581	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organic phosphoric acids and derivatives; Alkyl chlorides; Organochlorides; Alkyl halides; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	258.901	79	1.315	757860261265578070	757859810310745546	4666	
1	C4H3N6O5PS4	[M - H]-	C4H2N6O5PS4-	Alkaloids	0.442	Histidine alkaloids	0.443	Imidazole alkaloids	0.447	Organoheterocyclic compounds	0.785	Azacyclic compounds	0.689					Azacyclic compounds	0.689	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	372.874	79	1.315	757860257004163048	757859810382048719	4668	
1	C5H6BrFNO4PS	[M - H]-	C5H5BrFNO4PS-	Amino acids and Peptides	0.080	Small peptides	0.048	Aminoacids	0.095	Organic acids and derivatives	0.918	Organic phosphoric acids and derivatives	0.794	Phosphate esters	0.691			Phosphate esters	0.691	Organic compounds; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organobromides; Organofluorides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	303.886	79	1.316	757860265170477236	757859810453351892	4678	
1	C5H4Cl3NO3	[M - H]-	C5H3Cl3NO3-	Alkaloids	0.527	Small peptides	0.023	Aminoacids	0.066	Organic acids and derivatives	0.947	Carboxylic acids and derivatives	0.944					Carboxylic acids and derivatives	0.944	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl chlorides; Organochlorides; Carbonyl compounds; Amines; Vinyl chlorides; Alkyl halides; Vinyl halides; Haloalkenes; Chloroalkenes; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	229.919	79	1.319	757860232379392826	757859810528849369	4698	
1	C3H6N5O8P3S2	[M - H]-	C3H5N5O8P3S2-	Amino acids and Peptides	0.353	Small peptides	0.192	Aminoacids	0.176	Organic acids and derivatives	0.908	Organic phosphoric acids and derivatives	0.686					Organic phosphoric acids and derivatives	0.686	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	395.881	79	1.319	757860247801854745	757859810595958238	4712	
1	C3H2NO6PS2	[M - H]-	C3HNO6PS2-	Fatty acids	0.152	Small peptides	0.043	Aminoacids	0.049	Organic nitrogen compounds	0.987	Organonitrogen compounds	0.948					Organonitrogen compounds	0.948	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	241.899	79	1.322	757860259952760376	757859810814062061	4721	
1	C3H7N3O4PS2	[M - CH3 - H]-	C2H3N3O4PS2-	Alkaloids	0.434	Histidine alkaloids	0.153	Imidazole alkaloids	0.154	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.957					Organonitrogen compounds	0.957	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	227.930	79	1.322	757860266206470881	757859810885365234	4714	
1	C2H5Cl3N2O3S	[M - H]-	C2H4Cl3N2O3S-	Fatty acids	0.268	Ornithine alkaloids	0.042	Polyamines	0.189	Organic acids and derivatives	0.966	Organic sulfonic acids and derivatives	0.895	Organosulfonic acids and derivatives	0.890			Organosulfonic acids and derivatives	0.890	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Sulfonyls; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	240.902	79	1.325	757860268081326059	757859811032165884	4623	
1	CHN3O6PS2	[M - H]-	CN3O6PS2-	Alkaloids	0.696	Histidine alkaloids	0.172	Imidazole alkaloids	0.171	Organic nitrogen compounds	0.996	Organonitrogen compounds	0.915					Organonitrogen compounds	0.915	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	244.896	80	1.334	757860253912959538	757859811183160838	4804	
1	C9H6N2O3S4	[M - H]-	C9H5N2O3S4-	Amino acids and Peptides	0.428	Nicotinic acid alkaloids	0.025	Pyridine alkaloids	0.024	Organoheterocyclic compounds	0.994	Thiazines	0.677	1,4-thiazines	0.505			1,4-thiazines	0.505	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazines; Thiophenes; Organic acids and derivatives; Organonitrogen compounds; Sulfones; Sulfonyls; 1,4-thiazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	316.920	80	1.334	757860249940951214	757859811321572880	4805	
1	C11H6BrClF3NO5	[M - H]-	C11H5BrClF3NO5-	Shikimates and Phenylpropanoids	0.383	Phenolic acids (C6-C1)	0.365	Simple phenolic acids	0.193	Benzenoids	1.000	Benzene and substituted derivatives	0.997	Diphenylethers	0.525			Diphenylethers	0.525	Organic compounds; Halobenzenes; Nitrobenzenes; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Alkyl fluorides; Aryl bromides; Aryl chlorides; Bromobenzenes; Chlorobenzenes; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Organobromides; Organochlorides; Organofluorides; Nitrobenzoic acids and derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Aryl halides; Alkyl halides; Organic cations; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Diphenylethers; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	401.898	80	1.335	757860258828686392	757859811392876053	4801	
1	C4H2Cl3NO5	[M - H]-	C4HCl3NO5-	Alkaloids	0.592	Saccharides	0.018	Halogenated fatty acids	0.013	Organic 1,3-dipolar compounds	0.967	Allyl-type 1,3-dipolar organic compounds	0.958	Organic nitro compounds	0.942	C-nitro compounds	0.911	C-nitro compounds	0.911	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl chlorides; Organic nitro compounds; Organic oxoazanium compounds; Organochlorides; Alkyl halides; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	247.892	80	1.337	757860259730462173	757859811464179226	4810	
1	CHN3O6P2S	[M - H]-	CN3O6P2S-	Alkaloids	0.872	Histidine alkaloids	0.247	Imidazole alkaloids	0.250	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.974					Organonitrogen compounds	0.974	Organic compounds; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	243.899	80	1.341	757860268840495172	757859811602591268	4873	
1	C5H3NO4SSe	[M - H]-	C5H2NO4SSe-	Amino acids and Peptides	0.212	Small peptides	0.030	Aminoacids	0.024	Organic 1,3-dipolar compounds	0.958	Allyl-type 1,3-dipolar organic compounds	0.946	Organic nitro compounds	0.948	C-nitro compounds	0.967	Nitroaromatic compounds	0.858	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Organometallic compounds; Sulfones; Organic nitro compounds; Sulfonyls; Organometalloid compounds; Organic oxoazanium compounds; Organoselenium compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	245.894	81	1.346	757860267120829801	757859811673894441	4874	
1	C4H3Cl2N3O3	[M - H]-	C4H2Cl2N3O3-	Alkaloids	0.802	Nicotinic acid alkaloids	0.057	Pyridine alkaloids	0.056	Organoheterocyclic compounds	0.996	Pyridines and derivatives	0.822	Halopyridines	0.847	2-halopyridines	0.782	2-halopyridines	0.782	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organohalogen compounds; Organonitrogen compounds; Aryl chlorides; Organic nitro compounds; Organic oxoazanium compounds; Organochlorides; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; Halopyridines; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 2-halopyridines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	209.949	81	1.348	757860253875210762	757859811749391918	4884	
1	C4H2N5O5PS2	[M - H]-	C4HN5O5PS2-	Alkaloids	0.874	Histidine alkaloids	0.480	Imidazole alkaloids	0.482	Organoheterocyclic compounds	0.515							Organoheterocyclic compounds	0.515	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	293.914	81	1.354	757860233713182190	757859811816500787	4901	
1	C5H10NO4P2S5	[M - H]-	C5H9NO4P2S5-	Amino acids and Peptides	0.186	Small peptides	0.019	Aminoacids	0.005	Organic acids and derivatives	0.978	Organic dithiophosphoric acids and derivatives	0.983	Dithiophosphate S-esters	0.949			Dithiophosphate S-esters	0.949	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organophosphorus compounds; Organothiophosphorus compounds; Sulfenyl compounds; Organic dithiophosphoric acids and derivatives; Dithiophosphate S-esters; Hydrocarbon derivatives; Dithiophosphate O-esters; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	368.862	82	1.371	757860271222860895	757859811950718525	4988	
1	C6HN3O5S3	[M - H]-	C6N3O5S3-	Alkaloids	0.537	Histidine alkaloids	0.173	Imidazole alkaloids	0.171	Organic acids and derivatives	0.930	Organic sulfonic acids and derivatives	0.869	Organosulfonic acids and derivatives	0.864			Organosulfonic acids and derivatives	0.864	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organic nitro compounds; Organic oxoazanium compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	289.902	82	1.373	757860274867712822	757859812089130567	4982	
1	CH2BrNO5S2	[M - H]-	CHBrNO5S2-	Alkaloids	0.133	Small peptides	0.066	Halogenated fatty acids	0.079	Organic salts	0.934	Organic metal salts	0.935	Organic metalloid salts	0.935			Organic metalloid salts	0.935	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Organoarsenic compounds; Organometallic compounds; Organometalloid compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Oxygen-containing organoarsenic compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	249.848	82	1.373	757860265631850934	757859812156239436	5038	
