structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0.442	0.442	-26.815	0.574	0.333	32.839	C6H6O6	[M - CH2O3 - H]-	C5H3O3-	UKZDIMBDWHZXOK	InChI=1S/C6H6O6/c7-3-1-2(5(8)9)4(12-3)6(10)11/h2,4H,1H2,(H,8,9)(H,10,11)		C1C(C(OC1=O)C(=O)O)C(=O)O	-1.000	134186025;6950458;6950459;6950460;6950461;853429;853430;853431;853432;98259	COCONUT:(CNP0469411);NORMAN:(NS00045025);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(139374);SUPERNATURAL:(SN0373234);PUBCHEM:(134186025 6950458 6950459 6950460 6950461 853429 853430 853431 853432 98259);DSSTox:(DTXSID501194219);PUBMED:(null)	137509470306	111.009	51	0.850	757860257608143198	757859805818645652	3629	
1	1	0.568	0.568	-109.118	1.000	1.000	53.145	C6H14N2O6S2	[M - H]-	C6H13N2O6S2-	HTGQNQJNNHWMIJ	InChI=1S/C6H14N2O6S2/c7-4(1-14-11)2-15-16(12,13)3-5(8)6(9)10/h4-5,11H,1-3,7-8H2,(H,9,10)	[1-(2-Azaniumyl-2-carboxyethyl)sulfonylsulfanyl-3-hydroperoxypropan-2-yl]azanium	C(C(CSS(=O)(=O)CC(C(=O)O)N)N)OO	-5.100	59881071;59881072	PUBCHEM:(59881071 59881072)	2	273.022	52	0.858	757860233012733044	757859806036749475	3175	
1	1	0.456	0.456	-6.427	1.000	1.000	40.897	C4H6O4	[M - H]-	C4H5O4-	KDYFGRWQOYBRFD	InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)	Asuccin	C(CC(=O)O)C(=O)O	-0.532	101176078;101176079;21952380;136814540;87143155;16213392;16213532;16213533;154066903;129723831;59069847;20358729;146031348;25240641;10290778;159106415;159106417;159106418;88094160;12998485;12998484;12998486;12998487;12998490;12998491;12998492;90943320;153693939;153693965;153694105;153694827;153694932;153701905;153713282;11116041;1110;160419;3693574	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000254);MiMeDB:(MMDBc0000087);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(14093702 160419 164717 10197702 160625 9020 520904 3693574 1110 23690498);LIPIDMAPS:(LMFA01170043);SUPERNATURAL:(SN0183015);HSDB:(110-15-6);MESH:(1110 160419 21952380);FooDB:(FDB001931 FDB016122);PUBCHEM:(101176078 101176079 21952380 136814540 87143155 16213392 16213532 16213533 154066903 129723831 59069847 20358729 146031348 25240641 10290778 159106415 159106417 159106418 88094160 12998485 12998484 12998486 12998487 12998490 12998491 12998492 90943320 153693939 153693965 153694105 153694827 153694932 153701905 153713282 11116041 1110 160419 3693574);COCONUT:(CNP0332012);NORMAN:(NS00080463 NS00104053 NS00084525 NS00102878 NS00002272 NS00083504 NS00085085 NS00079206 NS00080026 NS00102876 NS00102799 NS00087758 NS00102888 NS00104050 NS00079477 NS00103908 NS00102827);METACYC:(CPD-7640 SUC);PLANTCYC:(SUC);CHEBI:(172952 63686 15741 63675 30031 90372 30779);KEGG:(C00042);DSSTox:(DTXSID10166646 DTXSID5059741 DTXSID10584023 DTXSID70209942 DTXSID9062279 DTXSID60889434 DTXSID90169251 DTXSID4020907 DTXSID00930853 DTXSID80188274 DTXSID10514628 DTXSID70514629 DTXSID50584022 DTXSID4036772 DTXSID20583921 DTXSID70955093 DTXSID90883329 DTXSID10437808 DTXSID6023602);LOTUS:(Q213050);YMDB:(YMDB00338);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(KDYFGRWQOYBRFD-UHFFFAOYSA-N)	141724945278	117.019	52	0.864	757860252927297535	757859806112246952	3261	
1	1	0.014	0.014	-155.421	1.000	1.000	68.926	C6H14N2O5S2	[M - H]-	C6H13N2O5S2-	HWJUEOANWNRWEJ	InChI=1S/C6H14N2O5S2/c1-13-15(11,12)8-5-3-7(4-6-8)14(2,9)10/h3-6H2,1-2H3	Methyl 4-methylsulfonylpiperazine-1-sulfonate	COS(=O)(=O)N1CCN(CC1)S(=O)(=O)C	-1.400	147859464	PUBCHEM:(147859464)	2	257.028	52	0.866	757860234090669790	757859806250658994	3276	
1	1	-Infinity	-Infinity	-219.402	0.987	0.496	43.510	C8H8O10S	[M - H]-	C8H7O10S-	DRYCXWQHWLKOMJ	InChI=1S/C8H8O10S/c9-3(10)1-8(14)2-4(11)15-16-5(12)6(19)17-18-7(8)13/h6,14,19H,1-2H2,(H,9,10)	2-(8-Hydroxy-3,7,10-trioxo-4-sulfanyl-1,2,5,6-tetraoxecan-8-yl)acetic acid	C1C(=O)OOC(=O)C(OOC(=O)C1(CC(=O)O)O)S	-0.500	139783359	PUBCHEM:(139783359)	2	294.974	52	0.867	757860204986380121	757859806401653948	3295	
1	2	0.016	0.016	-78.025	0.186	0.500	24.588	C4H6N2OS2	[M + CH2O2 - H]-	C5H7N2O3S2-	LBLIIVAVALNEQU	InChI=1S/C4H6N2OS2/c1-8-4(7)9(2)6-3-5/h1-2H3	S-methyl (N-cyano-S-methylsulfinimidoyl)methanethioate	CSC(=O)S(=NC#N)C	2.200	88133829	PUBCHEM:(88133829)	2	206.988	52	0.875	757860229493710157	757859806930136287	3385	
1	1	0.303	0.303	-82.734	1.000	1.000	70.482	C6H7ClO6	[M - H]-	C6H6ClO6-	LVPPCXWXGKQQOK	InChI=1S/C6H7ClO6/c7-13-5-3(10)6(11)12-4(5)2(9)1-8/h2,4-5,8-9H,1H2	[(2R)-2-[(1S)-1,2-dihydroxyethyl]-4,5-dioxooxolan-3-yl] hypochlorite	C(C(C1C(C(=O)C(=O)O1)OCl)O)O	-0.800	54054993	PUBCHEM:(54054993)	2	208.986	53	0.885	757860233637684667	757859807005633764	4534	
1	3	0.127	0.127	-50.312	0.052	0.333	47.236	C4H5NO	[M + C2H4O2 - H]-	C6H8NO3-	OTDADMIMLSDQCC	InChI=1S/C4H5NO/c1-2-3-4(5)6/h1H,3H2,(H2,5,6)	But-3-ynamide	C#CCC(=O)N	-0.600	20206342	PUBCHEM:(20206342);PUBMED	66	142.051	54	0.903	757860233390220604	757859807076936937	3519	
1	6	-Infinity	-Infinity	-202.481	0.013	0.058	1.214	C6H4ClN3O2S3	[M - H]-	C6H3ClN3O2S3-	UUQLCEBVYHZHIG	InChI=1S/C6H4ClN3O2S3/c7-5-9-3-4(14-5)15(11,12)10-6-8-1-2-13-6/h1-3H,(H,8,10)	2-chloro-N-(1,3-thiazol-2-yl)-1,3-thiazole-5-sulfonamide	C1=CSC(=N1)NS(=O)(=O)C2=CN=C(S2)Cl	2.100	43455769	PUBCHEM:(43455769)	2	279.908	55	0.910	757860252432369362	757859807152434414	3587	
1	1	0.057	0.057	-37.412	1.000	0.333	76.150	C6H6O6	[M + H2O - H]-	C6H7O7-	RCLSMRDYTBFPDP	InChI=1S/C6H6O6/c7-2-1-6(12,5(10)11)3-4(8)9/h7,12H,3H2,(H,8,9)(H,10,11)	2-Hydroxy-2-(hydroxyethynyl)succinic acid	C(C(=O)O)C(C#CO)(C(=O)O)O	-1.200	129850627	PUBCHEM:(129850627)	2	191.019	55	0.913	757860257637503359	757859807299235064	3634	
1	1	0.028	0.028	-106.517	0.706	0.452	53.417	C8H5ClN2O7	[M - H]-	C8H4ClN2O7-	FSRUSMLKVBFOBJ	InChI=1S/C8H5ClN2O7/c9-4-1-5(10(14)15)8(18-3-7(12)13)6(2-4)11(16)17/h1-2H,3H2,(H,12,13)	(4-Chloro-2,6-dinitrophenoxy)acetic acid	C1=C(C=C(C(=C1[N+](=O)[O-])OCC(=O)O)[N+](=O)[O-])Cl	1.800	135638453	PUBCHEM:(135638453)	2	274.972	55	0.915	757860236804385856	757859807588642060	3664	
1	1	-Infinity	-Infinity	-52.442	1.000	1.000	48.503	C6H13ClO6	[M - H]-	C6H12ClO6-	WWCMKOONCCZFPC	InChI=1S/C6H13ClO6/c7-6(13)5(12)4(11)3(10)2(9)1-8/h2-6,8-13H,1H2	(2R,3S,4R,5R)-1-chlorohexane-1,2,3,4,5,6-hexol	C(C(C(C(C(C(O)Cl)O)O)O)O)O	-2.083	118497193;129647851;129705377;54452793	PUBCHEM:(118497193 129647851 129705377 54452793)	2	215.033	58	0.971	757860252814051246	757859807659945233	3743	
1	1	0.163	0.163	-57.889	0.497	0.333	57.511	C8H14O4	[M - H2O - H]-	C8H11O3-	UCKCQQMLUHXLCR	InChI=1S/C8H14O4/c1-5(2)6(3-7(9)10)4-8(11)12/h5-6H,3-4H2,1-2H3,(H,9,10)(H,11,12)	3-Isopropylglutaric acid	CC(C)C(CC(=O)O)CC(=O)O	0.800	77824	NORMAN:(NS00031029);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(77824);DSSTox:(DTXSID50194468);PUBMED:(null)	137506324546	155.071	60	0.994	757860258979681431	757859807731248406	3767	
1	1	0.093	0.093	-103.812	1.000	1.000	148.792	C8H15NO3	[M - H]-	C8H14NO3-	NDHXLOHGQXFEHA	InChI=1S/C8H15NO3/c1-3-5(4-2)7(10)6(9)8(11)12/h5-6H,3-4,9H2,1-2H3,(H,11,12)	2-Amino-4-ethyl-3-oxohexanoic acid	CCC(CC)C(=O)C(C(=O)O)N	-1.700	89523951	PUBCHEM:(89523951)	2	172.098	60	0.994	757860255301274578	757859807802551579	3768	
1	5	0.071	0.071	-90.214	0.011	0.007	56.376	C7H18NOPS	[M + CH2O2 - H]-	C8H19NO3PS-	VWEHRZYHCOSYSE	InChI=1S/C7H18NOPS/c1-5-6-11-10(4,9)8-7(2)3/h7H,5-6H2,1-4H3,(H,8,9)	N-[methyl(propylsulfanyl)phosphoryl]propan-2-amine	CCCSP(=O)(C)NC(C)C	1.300	140346694	PUBCHEM:(140346694)	2	240.085	60	0.994	757860266567181254	757859807873854752	3770	
1	1	0.124	0.124	-117.760	1.000	1.000	91.031	C8H17NO3	[M - H]-	C8H16NO3-	GKYXBQLORQSZRP	InChI=1S/C8H17NO3/c1-2-3-4-6(10)5-7(9)8(11)12/h6-7,10H,2-5,9H2,1H3,(H,11,12)	(4R)-2-amino-4-hydroxyoctanoic acid	CCCCC(CC(C(=O)O)N)O	-1.800	86224900;102145976;145854042;90754920;140452523;140452524;91258457;91347586	PUBCHEM:(86224900 102145976 145854042 90754920 140452523 140452524 91258457 91347586)	2	174.113	61	1.022	757860236015856438	757859807940963621	3821	
1	1	0.089	0.089	-52.255	1.000	1.000	72.902	C7H8O7	[M - H]-	C7H7O7-	WWQBUJAUTLJYMW	InChI=1S/C7H8O7/c1-2-3(8)14-7(13)5(10)4(9)6(11)12/h2,4-5,9-10H,1H2,(H,11,12)	2,3-Dihydroxy-4-oxo-4-prop-2-enoyloxybutanoate	C=CC(=O)OC(=O)C(C(C(=O)O)O)O	-1.200	154405859;154405860	PUBCHEM:(154405859 154405860)	2	203.020	63	1.057	757860263106878518	757859808008072490	3856	
1	1	0.200	0.200	-55.661	1.000	1.000	63.695	C9H19O11P	[M - H]-	C9H18O11P-	HXTCAYGBDPWZFZ	InChI=1S/C9H19O11P/c10-1-4(12)3-18-21(16,17)20-9-8(15)7(14)6(13)5(2-11)19-9/h4-15H,1-3H2,(H,16,17)	2,3-dihydroxypropyl [(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] hydrogen phosphate	C(C1C(C(C(C(O1)OP(=O)(O)OCC(CO)O)O)O)O)O	-4.400	70415210	PUBCHEM:(70415210)	2	333.059	65	1.075	757860269859711320	757859808079375663	3876	
1	1	0.355	0.355	-16.404	1.000	0.500	55.763	C6H13O9P	[M - H]-	C6H12O9P-	NBSCHQHZLSJFNQ	InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)	Robison Ester	C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O	-4.200	42609823;154804321;101251820;21604864;21604865;4178491;4459709;9817215;9859975;159734909;159734910;146542296;146681138;16219407;23421200;23421197;23421199;135054589;135070792;51351673;51351674;129703999;163797039;129800866;134813555;102072969;124302956;124303605;162938850;66804219;156616945;89530481;89533633;100983220;92043642;92144442;92331698;92331699;70828590;92450038;10038266;25200774;25244236;10332946;10422797;10422798;12598269;90657928;72200063;44589902;44629605;11499884;59660207;59660208;10848963;208;5958;65127;439198;439284;439404;439427;440100;447096;449526;46936284;12314997;12315003;11536233;133556303;11651816;11651817;11701643;90087729;164575487;71048769;24802166	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0001078 HMDB0001401 HMDB0003498 HMDB0246205 HMDB0304312 HMDB0304534);MiMeDB:(MMDBc0054338 MMDBc0032130 MMDBc0034220 MMDBc0033192 MMDBc0029546 MMDBc0031742 MMDBc0029643 MMDBc0054437 MMDBc0030312 MMDBc0029717);BloodExposome:(92043642 439427 5958 447096 65127 439284);SUPERNATURAL:(SN0241162);MESH:(65127 439198 447096);FooDB:(FDB022411 FDB030772 FDB031265 FDB031291);PUBCHEM:(42609823 154804321 101251820 21604864 21604865 4178491 4459709 9817215 9859975 159734909 159734910 146542296 146681138 16219407 23421200 23421197 23421199 135054589 135070792 51351673 51351674 129703999 163797039 129800866 134813555 102072969 124302956 124303605 162938850 66804219 156616945 89530481 89533633 100983220 92043642 92144442 92331698 92331699 70828590 92450038 10038266 25200774 25244236 10332946 10422797 10422798 12598269 90657928 72200063 44589902 44629605 11499884 59660207 59660208 10848963 208 5958 65127 439198 439284 439404 439427 440100 447096 449526 46936284 12314997 12315003 11536233 133556303 11651816 11651817 11701643 90087729 164575487 71048769 24802166);COCONUT:(CNP0209092);NORMAN:(NS00015226 NS00069763);METACYC:(1-3-Fucan ALPHA-GLC-6-P CPD-15711 CPD-15712 D-glucopyranose-6-phosphate D-HEXOSE-6-PHOSPHATE Disaccharide-phosphates Gamma-linolenoyl-groups GLC-6-P Iso-dihydrocarvones L-sorbopyranose-1-phosphate MANNOSE-6P Mycolipodienoic-Acids Pentacyclic-triterpenoids Pyoverdines Quinoline-MIAs rRNA-Containing-2-O-Methylguanosine Terpenoid-Indole-Alkaloids);PLANTCYC:(|D-glucopyranose-6-phosphate| CPD-15979 GLC-6-P ALPHA-GLC-6-P);CHEBI:(178383 48066 61567 17719 61667 4170 58225 61548 49728 136602 58247 43896 91004 41076 58735 4141 47944 182132 17665 60332 134068);KEGG:(C03735 C02965 C00275 C00092 C02962 C00668 C01113 C01172);DSSTox:(DTXSID00233295 DTXSID00649059 DTXSID101263177 DTXSID101273823 DTXSID10889328 DTXSID20585167 DTXSID20955927 DTXSID30861585 DTXSID50954685);LOTUS:(Q27102553 Q27120416 Q105176967 Q32038966 Q36461529 Q27102512 Q259546);YMDB:(YMDB00947 YMDB00242 YMDB00966 YMDB00311 YMDB02311);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(NBSCHQHZLSJFNQ-UHFFFAOYSA-N)	139376134526	259.022	66	1.092	757860239723623180	757859808150678836	3892	
1	1	0.979	0.979	-7.294	1.000	1.000	81.784	C9H17NO5	[M - H]-	C9H16NO5-	GHOKWGTUZJEAQD	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	Pantothenate	CC(C)(CO)C(C(=O)NCCC(=O)O)O	-1.100	101257666;6997253;163322206;5191579;163581050;5748353;153694116;153694117;153706517;988;6613;167945;133686971;90479988;57074123;71310749	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000210 HMDB0250782);MiMeDB:(MMDBc0000069);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(5748353 988 6613);SUPERNATURAL:(SN0105946);HSDB:(79-83-4 867-81-2);MESH:(6613);FooDB:(FDB008322 FDB030151);PUBCHEM:(101257666 6997253 163322206 5191579 163581050 5748353 153694116 153694117 153706517 988 6613 167945 133686971 90479988 57074123 71310749);GNPS:(CCMSLIB00003137028);COCONUT:(CNP0153142);NORMAN:(NS00013937 NS00069968 NS00069969 NS00079867);METACYC:(PANTOTHENATE);PLANTCYC:(PANTOTHENATE);CHEBI:(46905 7916 16454 29032);KEGG:(C00864);DSSTox:(DTXSID4047173 DTXSID7047229 DTXSID901014233 DTXSID9023417);LOTUS:(Q179894 Q63390527);YMDB:(YMDB00203);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(GHOKWGTUZJEAQD-UHFFFAOYSA-N)	139577465726	218.103	66	1.097	757860237374811588	757859808221982009	3907	
1	1	0.305	0.305	-111.639	1.000	1.000	32.002	C6H10N2O5S2	[M - H]-	C6H9N2O5S2-	DMRLVDQHWBKOEU	InChI=1S/C6H10N2O5S2/c7-3(5(9)10)1-14-15-2-4(8-13)6(11)12/h3-4H,1-2,7H2,(H,9,10)(H,11,12)	2-Amino-3-[(2-carboxy-2-nitrosoethyl)disulfanyl]propanoic acid	C(C(C(=O)O)N)SSCC(C(=O)O)N=O	-3.500	87193135	PUBCHEM:(87193135)	2	252.996	67	1.110	757860261366241420	757859808784018785	4048	
1	1	0.464	0.458	-26.245	1.000	1.000	97.330	C11H19N3O6S2	[M - H]-	C11H18N3O6S2-	JNHSMKPVSPHKIJ	InChI=1S/C11H19N3O6S2/c1-21-22-5-7(10(18)13-4-9(16)17)14-8(15)3-2-6(12)11(19)20/h6-7H,2-5,12H2,1H3,(H,13,18)(H,14,15)(H,16,17)(H,19,20)	2-Amino-5-[[1-(carboxymethylamino)-3-(methyldisulfanyl)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid	CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	-4.100	75166533;134692112;46186617	METACYC:(CPD-23231);CHEBI:(141468);PUBCHEM:(75166533 134692112 46186617);PUBCHEMANNOTATIONDRUG;PUBMED	33556578	352.064	67	1.117	757860249378914087	757859808926625131	4099	
1	2	0.079	0.079	-25.909	0.017	0.000	56.619	C6H15O8P	[M - H]-	C6H14O8P-	XGZWQQYEKWDDAQ	InChI=1S/C6H15O8P/c7-1-5(10)4-13-15(11,12)14-6(2-8)3-9/h5-10H,1-4H2,(H,11,12)	Glycerol 2-phosphoglycerol	C(C(CO)OP(=O)(O)OCC(CO)O)O	-3.600	134021	MESH:(134021);PUBCHEM:(134021);DSSTox:(DTXSID00932493);PUBMED:(null)	137438953542	245.043	67	1.120	757860262741973853	757859809002122608	4107	
1	1	0.016	0.016	-263.223	0.811	0.996	62.921	C10H8N2O7	[M + Cl]-	C10H8ClN2O7-	MUNWCLDUQOHZIK	InChI=1S/C10H8N2O7/c11-3-5(9(15)16)1-7(13)19-8(14)2-6(4-12)10(17)18/h5-6H,1-2H2,(H,15,16)(H,17,18)	4-(3-Carboxy-3-cyanopropanoyl)oxy-2-cyano-4-oxobutanoic acid	C(C(C#N)C(=O)O)C(=O)OC(=O)CC(C#N)C(=O)O	-1.300	88819031	PUBCHEM:(88819031)	2	303.002	67	1.122	757860269423503558	757859809073425781	4128	
1	1	0.011	0.011	-64.011	1.000	1.000	40.106	C6H12O4	[M - H]-	C6H11O4-	UFPRMVIPNVXQPQ	InChI=1S/C6H12O4/c1-5(7)9-3-4-10-6(2)8/h3-8H,1-2H3	1-[(E)-2-(1-hydroxyethoxy)ethenoxy]ethanol	CC(O)OC=COC(C)O	0.100	88388592	PUBCHEM:(88388592)	2	147.066	70	1.161	757860247432755788	757859809291529604	4536	
1	1	0.053	0.053	-43.360	0.735	0.005	33.838	C4H11O6P	[M - H]-	C4H10O6P-	RGMHXSKCUMXLBP	InChI=1S/C4H11O6P/c1-9-11(7,8)10-4(2-5)3-6/h4-6H,2-3H2,1H3,(H,7,8)	1,3-Dihydroxypropan-2-yl methyl hydrogen phosphate	COP(=O)(O)OC(CO)CO	-2.300	24995140	PUBCHEM:(24995140)	2	185.022	70	1.167	757860234531071978	757859809371221385	4184	
1	2	0.108	0.108	-79.339	0.254	0.871	25.995	C6H12O4S	[M - H]-	C6H11O4S-	BUEVTXQZLGSQGC	InChI=1S/C6H12O4S/c1-2-3-4-11(9,10)5-6(7)8/h2-5H2,1H3,(H,7,8)	2-Butylsulfonylacetic acid	CCCCS(=O)(=O)CC(=O)O	0.400	5302379;7348334	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(5302379 7348334)	67108866	179.038	74	1.236	757860237358034347	757859809736125858	4523	
1	2	0.360	0.360	-13.123	0.295	0.500	28.258	C5H6O5	[M - H]-	C5H5O5-	KPGXRSRHYNQIFN	InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)	Oxoglutaric Acid	C(CC(=O)O)C(=O)C(=O)O	-0.900	14849157;156274072;87120072;87454198;5188693;134691290;91971603;91971604;91971780;10374598;10419327;88056543;153694059;54006547;131801545;51;164533;150847318;12230915;11528362;11658313;71309423	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000208);MiMeDB:(MMDBc0000067 MMDBc0029698);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(3018235 51 23672314 164533 90475487);SUPERNATURAL:(SN0191752);MESH:(51 164533 5188693);FooDB:(FDB003361);PUBCHEM:(14849157 156274072 87120072 87454198 5188693 134691290 91971603 91971604 91971780 10374598 10419327 88056543 153694059 54006547 131801545 51 164533 150847318 12230915 11528362 11658313 71309423);COCONUT:(CNP0115442);NORMAN:(NS00013803 NS00088260 NS00092229);METACYC:(2-KETOGLUTARATE CPD-16983);PLANTCYC:(2-KETOGLUTARATE);CHEBI:(178058 16810 30916 30915 178083);KEGG:(C00026);DSSTox:(DTXSID00992299 DTXSID30745876 DTXSID40165203 DTXSID5033179 DTXSID60912534 DTXSID70944861 DTXSID80213974 DTXSID901297057 DTXSID90439522);LOTUS:(Q306140);YMDB:(YMDB00153);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(KPGXRSRHYNQIFN-UHFFFAOYSA-N)	139577461118	145.014	76	1.274	757860222858317802	757859809954229681	4590	
1	1	0.025	0.025	-134.248	0.975	0.973	14.454	C5H4Cl3NO3	[M - H]-	C5H3Cl3NO3-	BZRXOZWZIUYBDQ	InChI=1S/C5H4Cl3NO3/c6-5(7,8)4(11)1-3(2-10)9-12-4/h2,11H,1H2	5-Hydroxy-5-(trichloromethyl)-2-isoxazoline-3-carbaldehyde	C1C(=NOC1(C(Cl)(Cl)Cl)O)C=O	0.800	21636488	PUBCHEM:(21636488)	2	229.919	79	1.319	757860232379392826	757859810528849369	4698	
1	2	0.021	0.021	-46.302	0.462	0.448	3.541	C4H2ClNO5S2	[M - H]-	C4HClNO5S2-	ZCSYAKBBLASVEJ	InChI=1S/C4H2ClNO5S2/c5-4-2(6(7)8)1-3(12-4)13-11-10-9/h1,9H	2-Chloro-3-nitro-5-oxidoperoxysulfanylthiophene	C1=C(SC(=C1[N+](=O)[O-])Cl)SOOO	2.400	57777037;57777038	PUBCHEM:(57777037 57777038)	2	241.899	79	1.322	757860259952760377	757859810814062061	4721	
1	4	0.075	0.075	-207.030	0.013	0.029	7.606	C10H4Cl2N2O4S	[M - H]-	C10H3Cl2N2O4S-	VIEABXFDKSTZAM	InChI=1S/C10H4Cl2N2O4S/c11-5-3-7(12)9(8(4-5)13(15)16)6-1-2-19-10(6)14(17)18/h1-4H	3-(2,4-Dichloro-6-nitrophenyl)-2-nitrothiophene	C1=CSC(=C1C2=C(C=C(C=C2Cl)Cl)[N+](=O)[O-])[N+](=O)[O-]	4.500	44249509	PUBCHEM:(44249509);PUBMED	66	316.920	80	1.334	757860249940951219	757859811321572880	4805	
1	4	-Infinity	-Infinity	-130.055	0.025	0.024	3.140	C9H11BrClN3O4S2	[M - H]-	C9H10BrClN3O4S2-	HTDSWTORRFVALS	InChI=1S/C9H11BrClN3O4S2/c10-1-2-14-5-13-7-3-6(11)8(19(12,15)16)4-9(7)20(14,17)18/h3-4,13H,1-2,5H2,(H2,12,15,16)	2-(2-Bromoethyl)-6-chloro-3,4-dihydro-1,1-dioxo-7-sulfamoyl-1,2,4-benzothiadiazine	C1NC2=CC(=C(C=C2S(=O)(=O)N1CCBr)S(=O)(=O)N)Cl	1.170	14280971	PUBCHEM:(14280971)	2	401.898	80	1.335	757860258828686393	757859811392876053	4801	
1	1	0.006	0.006	-116.090	0.921	0.804	12.854	C4H3Cl2N3O3	[M - H]-	C4H2Cl2N3O3-	ROHBVQSDBRXGQY	InChI=1S/C4H3Cl2N3O3/c1-12-9-2(5)7-8(3(6)10)4(9)11/h1H3	3-Chloro-4-methoxy-5-oxo-1,2,4-triazole-1-carbonyl chloride	CON1C(=NN(C1=O)C(=O)Cl)Cl	1.500	18947674	PUBCHEM:(18947674)	2	209.949	81	1.348	757860253875210762	757859811749391918	4884	
1	1	-Infinity	-Infinity	-182.092	0.473	0.374	9.433	C6HN3O5S3	[M - H]-	C6N3O5S3-	FMQQRLNCAKSLGR	InChI=1S/C6HN3O5S3/c10-3-1-2(4(11)7-3)16(13)6-5(15(1)12)8-17(14)9-6/h(H,7,10,11)	2,5,8-Trioxo-2lambda4,5lambda4,8lambda4-trithia-4,6,11-triazatricyclo[7.3.0.03,7]dodeca-1(9),3,6-triene-10,12-dione	C12=C(C(=O)NC1=O)S(=O)C3=NS(=O)N=C3S2=O	-2.900	72708499	PUBCHEM:(72708499)	2	289.902	82	1.373	757860274867712822	757859812089130567	4982	
1	1	0.028	0.028	-443.219	1.000	1.000	66.669	C16H15N5O8	[M - H]-	C16H14N5O8-	CFMDZIOMDSDODG	InChI=1S/C16H15N5O8/c1-18(17-9-10-4-5-12(28-2)8-15(10)29-3)16-13(20(24)25)6-11(19(22)23)7-14(16)21(26)27/h4-9H,1-3H3	N-[(2,4-dimethoxyphenyl)methylideneamino]-N-methyl-2,4,6-trinitroaniline	CN(C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N=CC2=C(C=C(C=C2)OC)OC	3.100	9624318;3524378	PUBCHEM:(9624318 3524378)	2	404.083	94	1.567	757860277841475740	757859812693110388	5349	
